RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.25888228906582655,35,0,0.4000515418604684,17710.73434342422,3,0,1,0,1,0
0.2818430569465487,49,0,1.7851236527986571,8678.564437038425,14,0,2,0,0,0
0.31201302142248144,58,1,0.22241967037695165,,9,0,0,0,0,0
0.3041023603152936,55,0,0.9937083871491917,45188.31553689001,8,0,0,0,1,0
0.05202658805244776,58,1,0.16594593650908332,30831.599954069876,5,0,2,0,0,0
0.33304464175942555,66,1,0.3736399107972271,15996.712665208555,7,0,0,0,0,0
0.1446854905437382,50,2,0.09371802047654844,21275.508671017305,5,1,0,0,0,0
0.3918493798802348,77,1,0.4825874420409833,8188.887504656268,7,0,2,2,0,0
0.32647199360052453,46,0,0.13761937297445645,,5,0,0,0,0,0
0.40423748187554454,49,0,0.38621332855222096,13604.532457381609,5,0,0,0,0,0
0.13377696690055396,30,1,0.8774482351161521,77034.65194071141,3,0,0,2,1,0
0.18086052936847596,69,0,0.6265024786471238,64879.62682487618,14,0,1,0,1,0
0.5911421749056985,23,0,0.22647802303762926,19358.068381916488,6,0,1,0,0,0
0.1296000554359913,65,2,0.2504900905247371,10758.402221454564,3,1,0,1,0,0
0.17510913716551865,51,0,0.5025571996857574,7846.387315392579,11,0,0,0,0,0
0.3428085881785582,42,1,0.24788241188942392,29396.749866398408,3,0,0,0,0,0
0.2055299159220155,67,0,0.1351421332790844,23455.210984571844,9,0,1,0,0,0
0.33308353794662243,63,0,0.6075374014864944,16023.110358458836,16,1,0,0,1,0
0.08612702202650853,39,0,0.2087876443473688,204780.6876038988,9,2,0,0,0,1
0.15571029108407947,32,2,0.35281749403863394,32255.101660456356,7,0,0,0,4,0
0.38974490072131396,55,0,0.4634227320019159,48563.43822521599,8,0,0,1,2,0
0.5006410501388893,55,0,0.12109903352202246,5294.122131297839,13,0,1,0,0,0
0.26700482069893233,58,0,0.4036971768050095,,11,0,2,0,2,0
0.1084126259427227,63,0,0.12830910955834882,74061.79727080524,8,0,1,0,0,0
0.6391345660341357,68,0,0.14657963563303622,41244.60224178928,13,1,1,0,1,0
0.2928922850889006,34,0,0.09023021847215332,17476.28932545793,6,0,2,2,0,0
0.5066396108786336,89,0,0.02736991247996078,5398.122556204387,7,0,0,1,1,0
0.17349833903947573,52,3,0.05428138321343511,30144.770225551427,13,0,0,0,3,0
0.1559192005783304,51,3,0.2565369886670804,16164.003796595885,8,0,1,1,0,0
0.4912854942295249,59,1,0.05585697348684917,8746.712361431453,5,0,1,1,0,0
0.1878087707738217,44,0,0.24375225691090574,35944.260723890024,9,0,0,0,0,0
0.34496968901060077,58,0,0.10457965798007639,27738.460767568973,15,1,1,0,0,0
0.29047543874389653,68,1,0.2975114584011315,95522.46123896418,7,0,2,0,0,0
0.29996308399112603,48,0,0.777256162825234,34930.004035841266,5,0,1,0,0,0
0.1715906286430456,39,0,0.059674130836850914,10354.366646060998,10,0,1,0,0,0
0.28811805883285413,85,0,0.02302494538037519,9501.2783415163,11,0,2,0,0,0
0.35528083914616465,64,1,0.016552628921539518,77541.84363403375,7,0,1,0,1,0
0.17148295036125677,37,0,0.8770200582055259,36779.10914414512,11,0,0,1,0,0
0.2599411281931276,63,0,0.05766879238484613,,6,0,2,0,0,0
0.30342012023687087,35,0,0.18999696412117512,12931.964152867402,8,0,3,0,0,0
0.32660056852196284,48,0,0.06667030784531713,44499.71047516917,6,0,0,0,0,0
0.32534057480268685,68,0,0.10893724950253175,,11,1,0,0,0,0
0.3659300384725146,61,0,0.04726896891608868,21469.929283846963,11,0,2,1,0,0
0.24065268527046565,50,0,0.27888607837234686,10668.27172449457,7,0,1,0,0,0
0.5757116521330056,46,0,0.4882847243983196,29710.101953180045,8,0,2,0,1,1
0.05573779043230212,43,0,0.1583742753356442,10875.445189811444,11,0,1,0,0,0
0.1783565373303148,45,0,0.38519281351971535,22371.82225123927,13,0,2,2,0,0
0.39499289138922467,48,0,0.5456011613237725,34446.9362697863,10,1,0,0,0,0
0.2412408624226973,53,1,0.5200092054969658,67638.0936765409,8,0,0,0,1,0
0.09493739630686342,49,0,0.2654645624511713,22178.685211985332,9,0,0,0,0,0
0.5536869975927405,45,0,0.09444956192430613,,9,0,2,0,1,0
0.11918861684081217,39,0,0.050775932329731495,47266.3836208706,7,0,4,0,1,0
0.059286972088648526,36,0,0.4079570384621338,80874.14383886992,6,0,2,0,1,0
0.1464145326479813,55,0,0.2374835159190442,152187.90303664008,5,0,2,0,1,0
0.16297945600330585,44,1,0.020443005423160982,60660.38858444797,7,0,0,1,0,0
0.1540334670958695,45,0,0.04278875212440075,56644.812535055054,8,0,1,0,1,0
0.16713955169188283,45,0,0.6560295335767692,8306.275014004335,9,0,1,1,1,0
0.4597527393730892,43,0,0.0705526900907495,34320.74481818262,5,0,2,0,1,0
0.17880053527177198,64,0,0.04663261659328242,39476.724238692696,8,0,1,0,1,0
0.4113908491298897,76,0,0.16343652104283327,16537.44173162584,10,0,1,0,1,0
0.49456489247068414,47,0,0.011366062412015288,43146.495772240865,10,1,0,3,0,0
0.07489035115168236,55,0,0.016479090134934964,40952.77063789603,9,0,0,0,0,0
0.3160574576464958,74,0,0.42520284377143647,12671.232610530162,8,0,2,1,0,0
0.2592863897824266,61,0,0.060008139512131325,16372.814833706669,9,0,1,0,0,0
0.552278284535208,46,0,0.6622394787582409,42001.421213395304,9,0,0,1,0,0
0.07519994953578775,60,0,0.26845804761259,85196.48018493335,6,0,0,0,2,0
0.3410422160015759,45,1,0.646842661851374,5747.369880175945,5,0,0,0,2,0
0.2903315153368943,42,0,0.3041939388587394,16806.29813968527,6,0,1,0,1,0
0.12113976165898971,34,0,1.3508453756649297,14410.891419449401,5,1,0,0,0,0
0.2965546287765479,32,0,0.24375365893039141,13784.883908028753,11,2,0,0,1,1
0.39674021599179077,66,0,0.4567073562916274,127837.58394307402,9,0,1,0,0,0
0.16827444076493497,23,0,0.4665212293430441,36927.47766142107,10,1,1,0,1,0
0.3957090813487346,59,0,0.4886326929970377,59491.698164152556,8,1,1,0,1,0
0.5878123394353514,53,0,0.19026249094076306,41010.21927501403,6,0,1,0,0,0
0.0932074446193664,55,0,0.02356593273359347,43850.81103827249,11,0,0,1,0,0
0.14192172099530337,66,0,0.06839586861853132,14957.332457680923,8,0,0,0,0,0
0.3584871783639491,63,1,0.4916853912839596,32915.5911124396,6,0,1,2,0,0
0.18232617562550216,27,0,0.12084971057445981,13687.177828516013,12,1,0,0,0,0
0.256119489299293,43,0,0.24461872583483468,28433.38985219399,11,0,0,0,0,0
0.5631112363505929,63,0,0.457312206781059,29464.3808875834,5,0,0,0,1,0
0.6807102557652449,35,0,0.20690617352924742,66968.16798255264,13,0,1,1,4,0
0.08999606784494618,67,0,0.3078231268787491,22163.756919243122,5,0,0,0,0,0
0.0939290199271439,74,0,0.7274873841660838,42609.99359629226,9,0,0,0,0,0
0.458255020470756,79,0,0.21288900343058886,23432.587675252587,12,1,3,0,1,0
0.2044586332007504,65,0,0.08984454199349999,19075.633209035565,4,0,0,0,1,0
0.4853286374710844,65,0,0.2686830445644453,8300.729071367597,5,0,0,0,1,0
0.5014433176795308,45,2,0.04121010705959821,25397.006990256083,6,0,0,0,1,0
0.2808095244119158,33,0,0.26229175274313576,32085.79804605161,8,1,1,0,2,0
0.21177691999096512,52,0,0.10393529137238454,107911.95553633322,11,0,0,1,0,0
0.08603717258320583,47,0,0.02720594601661396,13565.575347270555,5,1,0,0,1,0
0.40857262827425883,53,1,0.6882278544468712,20408.24198903352,10,0,1,0,1,0
0.12421122708526172,57,0,0.482556836039153,15182.664987890406,7,0,2,0,2,0
0.32866756216764176,42,1,0.3143808954789437,11603.768694004857,8,0,1,0,3,0
0.24639029733328366,41,0,0.36493420959997125,9249.62815593358,8,0,0,0,1,0
0.47079503008157275,71,1,0.19806506679997554,44003.13670776401,7,0,1,0,1,0
0.33819222089680795,35,1,0.7897436425790318,7767.090898149207,12,0,2,1,0,0
0.2552293830993132,53,0,0.05509170020743337,20531.14037429904,15,0,0,1,0,0
0.09003233633558588,32,1,0.04643780441483136,7975.426450386469,9,1,1,1,0,0
0.0507303938807726,51,2,0.837013589024044,12606.932539413716,9,1,1,0,1,1
0.1527674735182494,34,0,1.0093572043863954,29488.15267591216,11,0,0,1,1,0
0.11454696305518094,50,0,0.590663477839104,27624.887817546503,7,0,1,0,0,0
0.16460622540215353,67,0,0.04207101413184632,15370.149828856638,8,0,1,0,1,0
0.5275045278949951,50,0,0.047741203598811406,11118.175600452616,8,0,0,0,2,0
0.27409975459451646,69,0,0.19955305103972246,92778.44596021532,8,0,1,0,0,0
0.4578090370324012,66,1,0.017689056695000135,104468.80837503778,11,1,0,0,0,0
0.5275818834397158,42,0,0.0061032850386071435,4211.7327889643975,10,1,1,0,0,0
0.06361746544421538,55,0,0.23129273460731956,19726.146980388003,9,0,0,2,1,0
0.5929785300599165,53,1,0.4492004630758006,23310.408582374832,6,1,1,0,0,1
0.4414510028534772,62,2,0.1700217344575469,6433.643602434507,8,0,0,0,0,0
0.563754228031368,54,0,0.22779688546600602,158022.40250405358,4,0,1,0,0,0
0.697277593616821,53,1,0.5764697341659731,129164.858311286,7,0,0,1,1,0
0.3961898977707461,46,0,0.6565302645397583,24772.04515660855,11,0,2,0,2,0
0.17951621524100908,51,0,0.5580031745389128,19213.305668765057,11,0,1,1,0,0
0.42457989855070477,50,0,0.014066599997925349,35868.05239225521,12,0,1,1,2,0
0.07039884892509372,59,1,0.00593805440223787,54440.9752608611,5,0,1,0,1,0
0.6171047409850163,50,0,5.052245966368878e-05,40125.63372824906,6,0,1,0,0,0
0.42672909432704476,59,0,0.01585564219400286,22561.720330062344,4,0,1,0,1,0
0.16996434962083246,27,0,0.20518087672310859,42201.435394029555,9,0,1,1,0,0
0.29310399527368736,75,2,0.16187119926010568,23389.957584410768,13,0,1,1,0,0
0.43143827677053975,74,0,0.5337539872973328,65364.212473184954,6,0,1,0,0,0
0.6200143847318985,54,1,0.056363222049708894,17928.630820141036,5,0,0,0,0,0
0.18166602947791413,43,2,1.0874714466841802,48821.567500678684,10,0,2,0,0,0
0.0916885582574427,94,0,0.0056117643332794,3721.1554612318714,12,0,0,0,1,0
0.032760782846846435,36,0,0.20085372850906957,42151.54774972454,8,0,0,0,2,0
0.1900827932754718,42,0,0.1861664905965516,25383.092635843765,5,1,0,0,0,0
0.633073492435432,41,0,0.03040433744615091,28307.36999494655,10,1,0,1,1,0
0.20862133712238667,41,1,0.19941450298138136,117805.53957533363,12,0,2,1,1,0
0.43447637858467053,35,1,0.23168620149081962,55612.92506088844,7,0,0,0,0,0
0.0904498599018104,70,0,0.13054573992649032,28696.898915342386,15,0,0,1,0,0
0.2164995282832033,63,0,0.08994983785214582,15329.041562605038,4,0,1,0,1,0
0.7371631076236675,52,0,0.033045383307161454,39462.23301645551,12,0,3,3,0,0
0.09465737942807079,49,0,0.7822800100639329,11414.726302020325,13,0,2,0,0,0
0.5914615759881411,66,0,0.789234997671825,43451.06869819149,8,0,0,0,1,0
0.5503306193389016,75,0,0.07999573267298977,44369.325647454796,5,0,3,0,1,0
0.5559061763221599,65,0,0.636818269171667,39978.316542909226,4,0,0,0,0,0
0.39023787272165644,65,1,0.6618699826981759,68582.76331112474,7,1,1,0,2,1
0.21724918318805214,68,2,0.11194422182963959,48480.94970397067,4,0,1,0,0,0
0.4152298034638705,32,0,0.18859417277043541,20949.46134616187,7,1,0,0,1,0
0.09706647526013516,38,1,0.19468395729322832,12840.916925610101,5,0,0,1,2,0
0.4690175631476544,51,0,0.17510797974785325,76556.05201885133,11,0,1,0,2,0
0.055070463274015005,50,0,0.059522110421581995,36010.78762268163,11,1,0,0,0,0
0.19021745394903947,55,0,0.17773431836507617,47435.978690657976,6,0,0,0,1,0
0.01857708498047142,54,0,0.6370635883913015,23581.872674985178,8,0,2,0,2,0
0.32242335869480443,58,0,0.16556396316418098,83504.1479368015,7,0,1,0,0,0
0.12791082301961407,71,0,0.41814477593691085,4157.160483044731,8,1,2,1,2,0
0.229322991339234,52,0,0.6446841089401215,51985.82716786613,6,0,0,0,0,0
0.14134359952982314,37,0,0.5401336012348406,,11,0,3,0,0,0
0.3253633902008802,49,1,0.8362657469796685,47648.9946544079,9,0,1,0,1,0
0.2930271057718421,67,1,0.5160000513298068,18912.868713807344,4,0,2,0,0,0
0.4706970829427008,50,0,0.47704494314822893,18193.932402103008,11,0,1,0,0,0
0.18658545469809468,62,0,0.513962350397874,39500.29648264512,9,0,2,0,1,0
0.3619106021902284,41,1,0.12646616214613787,49663.92368847105,7,1,1,0,0,1
0.34385222296439394,44,1,0.10280309638829671,,6,1,1,0,0,1
0.09437765488360889,30,1,0.11250889640191669,21737.96895645484,4,0,0,0,1,0
0.2769505346810882,54,0,0.29931103055379843,105024.5043289273,8,1,1,1,0,0
0.20050182303364933,64,1,0.2721059491713432,,3,0,1,0,2,0
0.1581078948589796,54,1,0.1292373416920027,1923.0918078706593,9,0,1,0,4,0
0.16955145005817474,32,0,0.11656728804450461,32098.75911272013,9,1,1,0,1,0
0.414197237157124,29,0,0.09935768099021408,16298.625497380857,14,1,2,0,2,0
0.14608393642418951,46,1,0.011485794277687603,65963.50302654122,7,0,4,0,2,0
0.10281493971035088,68,0,0.13234984416256795,15698.63122472087,11,0,2,0,0,0
0.6363664743706433,66,1,0.1701388572508942,45593.407771654114,4,0,1,0,2,1
0.2855413031249672,43,0,0.16112633584224298,30917.012273556822,7,0,2,2,2,0
0.7605572237146647,50,0,0.08070524702098207,43032.79925323733,7,0,0,0,2,0
0.30604166890562434,53,0,0.07773046181553196,17400.658525389492,10,0,2,0,0,0
0.18432667764880561,72,0,0.3162993937906111,27689.44830578357,3,1,0,0,0,0
0.15854555201196635,65,1,0.3746255379618158,9059.814814700034,7,0,0,0,1,0
0.20595615749547638,40,0,0.750274229445603,45751.56066248282,7,0,1,1,0,0
0.27962825718173406,50,1,0.440131428275079,37703.44559433836,5,0,1,0,3,0
0.5722855604587886,18,0,0.020561177937716512,20649.49639522963,9,0,1,0,1,0
0.3986609149940926,37,0,0.0968362152045104,13549.459349101313,9,1,2,0,1,1
0.187285305593369,44,0,0.5839938051821367,4596.966830117289,10,0,0,0,0,0
0.18018041077250854,54,0,0.2060946504065627,6944.029739318154,7,0,0,0,0,0
0.28127571467308254,58,0,0.14752450034505843,30707.891800303332,14,1,1,0,0,0
0.1353493626009417,68,0,0.17462225362614275,28257.53137443191,11,0,1,0,1,0
0.31320951734380925,49,2,0.19605601411392373,50661.813029200915,5,1,0,0,1,1
0.09768190734772586,70,0,0.0709609494511513,,6,1,0,0,1,0
0.5591981734519107,57,0,0.13803053984202587,31127.259037975564,6,0,1,0,2,0
0.3687177881980422,40,0,0.08637966223444322,5962.407401292367,4,0,3,1,2,0
0.37408329475672936,38,2,0.09706737851324516,32582.461642935457,6,0,1,0,1,0
0.15863705146870405,39,1,0.04306374578341249,21759.689609019253,9,0,1,0,1,0
0.39131252470505584,52,1,1.0231085044025359,55823.59795104702,5,0,0,1,2,0
0.23040130504107528,49,1,0.21476790260946646,17959.47941655067,13,0,0,0,1,0
0.45469281584543925,40,0,0.314663015171679,,6,0,0,1,1,0
0.475315280186418,62,0,0.35022781459528357,16969.164930389496,7,0,1,1,0,0
0.4821760916820568,49,0,0.050928871278655065,28992.550532991758,7,0,0,0,1,0
0.03632757347413056,43,0,0.04430583983419123,46608.99468057846,9,1,0,0,1,0
0.4601758441941308,51,0,0.4624136292162091,36560.131227322,6,0,1,0,0,0
0.2781961503885986,62,0,0.34102207753468716,34623.682914733174,3,0,2,0,0,0
0.35863389317473515,52,1,0.11386488830389135,55133.41894685647,7,0,0,0,2,0
0.33695985753508984,70,0,1.3849021281852179,17440.614059994357,7,1,1,0,1,1
0.38697143248348814,43,0,0.43878739505610415,,5,0,0,0,0,0
0.42504914587190534,44,0,0.013592810803529344,44836.425985051115,9,1,0,0,0,0
0.5527168083942539,18,0,0.025445409256616244,9249.068498675448,10,0,0,0,0,0
0.18414223926141032,42,0,0.8399937736648695,19627.43603422516,9,0,0,0,2,0
0.20409314289167363,47,0,0.43621620708123143,10072.708001057135,10,0,1,0,1,0
0.09831545845477983,44,0,0.4415039939926767,60482.73324288213,4,0,0,0,0,0
0.4299141460153261,53,0,0.26183329571623576,17994.18461348362,8,0,0,1,1,0
0.07713896481857223,45,1,0.4953036764916619,,10,1,1,0,0,0
0.3296329409854724,28,0,0.6163959180005376,13307.014515313282,7,0,0,0,3,0
0.05076369193194147,44,1,0.26505937662892726,33724.78665848787,4,1,1,0,0,0
0.1722587065263648,51,0,0.8049718101379989,52825.94565774098,8,0,0,0,3,0
0.2431288776603256,36,1,0.11500717647330605,10640.682344956273,10,0,0,0,1,0
0.5321186568450339,73,0,0.37589314670512536,9411.537001461966,12,0,0,0,1,0
0.056189305689167364,67,0,0.7823907438891076,61150.19807318276,4,0,0,0,0,0
0.3475351690182065,35,0,0.15406640304796984,23020.781381368633,8,0,1,1,0,0
0.19605425937586624,59,0,0.6557866476053905,68229.23808522298,8,0,1,1,0,0
0.26475863641697417,66,1,0.4770244865908121,28885.713316399895,12,0,0,0,0,0
0.40199369330832396,32,0,0.5575021663543313,98503.07798249293,11,0,4,0,0,0
0.6312595007142554,40,0,0.5706038999729454,109615.47523747636,7,0,1,0,1,0
0.38141624076528124,72,0,0.1912903160917571,53715.883859394766,7,0,0,0,0,0
0.2318875091876758,48,1,0.6989577548909788,88187.6970050145,10,1,0,1,2,0
0.5780027977509777,35,0,0.10116943825901085,10065.544362833352,9,0,0,0,1,0
0.22648204973255634,45,0,0.7527552884300052,27594.276060480905,9,0,1,0,0,0
0.327806118332917,51,0,0.026090216935253586,29112.898747892144,2,0,0,0,0,0
0.46951107799707026,74,0,0.03847929792419236,87902.56838007325,11,0,2,0,0,0
0.18310991079156358,50,0,0.20266199787473702,11753.323076300176,7,0,1,0,3,0
0.06269648121172504,54,1,0.2907562011754076,10122.766128753145,9,1,0,0,0,0
0.17099485325306124,45,0,0.05057530859910187,33611.55558615899,6,0,0,3,1,0
0.025672192492038705,71,1,0.1621518943465318,39957.967999238645,4,2,1,0,0,1
0.153146762295859,64,0,0.012262922611803628,13891.363841968407,6,0,0,0,0,0
0.15800057858796965,26,0,0.5169937371797672,95340.2287363554,4,0,1,0,2,0
0.2317231049423433,63,0,0.23197595818708827,67194.51631009465,7,2,1,0,0,1
0.02608807107218892,24,0,0.8372476106411725,14118.509046475647,7,0,0,1,0,0
0.5590792401626179,60,0,0.7267131695303235,9516.037842581665,8,0,0,0,1,0
0.24507656482608337,58,0,0.6199045477826411,45679.82610765307,11,0,1,2,0,0
0.3069785664974098,43,0,0.18979605273074646,14034.72280405897,7,1,1,0,0,0
0.27112695376289514,49,0,0.20190739179241093,65776.62932226127,8,0,1,0,0,0
0.18051202267881344,41,0,0.2952030427256675,20882.875855680624,7,0,1,0,0,0
0.08497635248556666,54,0,0.46402100767806886,82788.52765541691,8,0,0,0,0,0
0.46391571970334233,32,3,0.05479718987213931,29775.916549983634,6,0,1,0,1,1
0.2137128816442553,70,0,0.22080315134290227,64727.75647128068,13,0,2,0,1,0
0.1427881074235316,61,0,0.06773233213824481,31359.69477318854,6,0,0,0,0,0
0.40321047851691033,52,0,0.02912836025537486,28296.27395437692,6,0,0,0,1,0
0.2664841788061102,78,0,1.3513453666065365,7943.444958331755,6,0,0,0,1,0
0.7002106195618265,54,1,0.056585075092001384,11905.178854309725,8,0,0,0,1,0
0.4541594496684759,51,0,0.03751011543709894,31663.54744459796,7,0,1,2,0,0
0.33838231226417403,60,0,0.5517094804682385,26244.864703033767,6,0,1,0,0,0
0.13763825319394435,58,2,1.2776134955743477,87171.46272119037,14,0,2,0,0,0
0.2779667792391172,50,1,0.20301078100913225,18385.28241043885,10,0,3,0,1,0
0.39826449115709806,50,1,0.3175827057557257,4018.1868979101228,5,0,1,0,1,0
0.5160469018385355,47,0,0.288394002518518,68069.35790735512,9,0,0,0,0,0
0.3273152495292003,54,0,0.7808750155287949,118608.69411234588,10,0,1,0,1,0
0.14381276161047896,80,0,0.10632141771591869,24121.69676615867,7,1,1,0,0,0
0.23412122985992573,39,0,0.1698960419057932,85573.02534333104,10,0,4,0,0,0
0.10874776207595481,70,0,0.04371542658871363,102047.8063406124,8,0,1,0,0,0
0.0920848295826386,50,0,0.054455402400788944,55556.07377161063,7,0,3,0,0,0
0.2908035270422019,38,0,0.2021214752067959,40010.50893399153,10,0,1,0,2,0
0.2714486194686404,63,1,0.15343823422551225,5245.806506252008,8,0,0,0,3,0
0.2221346480927275,39,0,0.11761974022210807,37183.42484878241,8,0,0,0,0,0
0.0731581135051917,63,0,0.17705019554227636,4216.942402678886,8,0,2,0,0,0
0.17376826231264408,36,1,0.04503214828681973,19376.730507018267,7,1,2,0,0,1
0.12528410677035953,53,1,0.2568068349697861,91422.95961218502,10,0,4,0,0,0
0.6110277104767546,57,0,0.2502109896089734,22692.124668189143,7,0,1,0,2,0
0.48705994851452883,22,0,0.07187493184964991,54889.314249793555,4,0,1,0,0,0
0.336881608569887,77,0,0.46794246415271173,23637.64785409762,10,0,1,0,0,0
0.2699349387198299,62,2,0.09011038806423645,21055.509008724977,6,0,1,0,1,0
0.25169016720446863,68,0,0.055747489241970885,19020.20562910728,10,0,2,0,2,0
0.13598258521859796,42,1,0.054122113279427286,23995.27439329156,8,0,1,0,1,0
0.2655941883092116,63,0,0.07828247699604794,46488.75671216522,9,1,2,0,0,0
0.1990277760194166,66,0,0.03068769367547834,9052.283878734956,8,0,1,0,1,0
0.42016131262236056,53,0,0.6799024930625551,12504.980452112311,4,1,3,0,1,1
0.286008901822622,80,0,0.33040554957173085,,5,0,1,0,1,0
0.2204521908210594,28,0,0.05260888333940173,11797.051690411927,6,0,0,0,0,0
0.36418966967346106,61,0,0.09296964226924487,29166.437132247833,7,0,1,0,0,0
0.29773765337488384,37,0,0.4292983303747018,6575.7479065996695,6,1,0,0,0,0
0.4001449042027947,57,0,0.12140568350839584,22195.49910089082,6,1,0,0,0,0
0.21426555430351765,31,0,0.01603272046542628,61487.874254219285,7,0,1,0,1,0
0.5344544524381032,54,1,0.24739971586301474,22354.45431518319,7,0,0,0,0,0
0.17317121267294955,40,0,0.2122504196854124,30483.174880635157,8,0,1,0,2,0
0.24488900417525636,44,0,0.31488140764914807,1992.2687786801323,7,0,2,0,0,0
0.33049719478458667,70,1,0.07788214459574964,26245.011391205942,8,0,0,1,1,0
0.1433961005928512,40,0,0.2730695032463087,70294.20173262495,11,0,1,0,0,0
0.28449558793978763,68,0,0.23289061938413708,11920.450584481458,9,0,2,0,1,0
0.31627374702893224,69,0,1.0148227269999466,8474.478312351563,7,0,0,0,1,0
0.09253858956838071,68,0,0.16749265178953976,,5,0,0,0,1,0
0.43656046572304,69,0,0.06020772024434773,94350.6548910003,15,0,2,0,1,0
0.24615300323998598,66,1,0.8977515181500203,30791.320804622126,9,0,2,0,0,0
0.32936606642963456,55,1,0.07203556140464507,22629.103761770224,9,1,3,0,1,1
0.1934948904610731,44,0,0.06031291366939649,3697.4324551252616,11,0,0,0,0,0
0.4322197327853914,51,0,0.2377004581284793,14726.158514036839,9,0,0,0,1,0
0.2977803010149194,58,2,0.09119215915051075,53257.50272557836,16,0,1,1,0,0
0.06504267203871705,46,0,0.29339368110584346,73239.80137590473,11,2,3,0,0,0
0.46024408348042267,28,0,0.07239982388122625,,7,0,1,0,1,0
0.6591693864244442,56,1,0.035881018165255525,43594.206817735496,7,1,2,0,2,1
0.16171944613303718,64,0,0.005921962028791539,126744.70528503234,5,1,2,0,0,0
0.29124814948031236,37,0,0.3468907039783623,9358.671237017887,8,0,0,0,2,0
0.23712869983312457,51,0,1.2115196329152356,50016.26994143808,8,0,2,0,0,0
0.049211375510361255,40,1,0.4431435257175706,45889.35285834736,9,0,2,0,0,0
0.25112668495681845,77,0,0.03680478307650437,37764.45882520734,7,0,0,0,2,0
0.15562597664369254,40,2,0.03134682305456486,39858.86453955594,10,0,1,0,0,0
0.4677532937021634,28,0,0.6326113819300722,107860.40926563379,6,0,1,0,1,0
0.3302764303857295,42,0,0.14590197932701038,3992.6673397966606,9,1,2,0,0,0
0.182354768810292,57,1,0.10375202948413405,29189.01599608665,9,0,1,1,2,0
0.23103556370101008,56,0,0.21036510493941926,43048.0918965606,7,0,2,0,2,0
0.5215168719158858,58,1,0.022354022117773677,3664.638429579011,6,0,1,0,1,0
0.03152532539132363,76,0,0.14832193813181968,25591.32612715569,9,0,0,0,2,0
0.5824028286123832,46,0,0.05682314525101237,,11,0,2,0,0,0
0.4980631181892247,67,0,0.4169143049768574,70707.54716374884,4,0,1,2,0,0
0.42368944917695406,53,0,0.15115803442356995,40625.992912259666,5,1,1,0,1,0
0.09092686077096851,62,0,0.31740881071716787,23253.97896736425,10,0,2,0,0,0
0.5845993443422537,48,0,0.6065599405613816,44204.42296693275,8,0,1,0,1,0
0.21825817594811342,42,0,0.16025785228909378,13702.32896585101,7,0,0,0,3,0
0.2645296750030717,27,1,0.03972931860410755,6218.481759653388,4,0,2,1,1,0
0.060123233342067435,60,0,0.42941240663754743,25626.396954667438,8,1,1,0,0,0
0.2140467130271876,67,1,0.07890830153737773,67329.4118267741,5,0,2,0,1,0
0.23700926914579676,38,1,0.06500336104855885,66980.93919722726,11,0,3,1,1,0
0.4879591670177012,31,0,0.15913625445526558,14077.271575823575,9,0,0,0,0,0
0.24523628367155872,89,0,0.5433724899644398,24760.640117167528,9,0,1,0,0,0
0.21804508993135505,39,0,0.10090279934445487,15816.257482831477,7,0,0,0,3,0
0.4230278786292991,73,1,0.3019152321019088,15084.220117691368,7,1,2,0,0,0
0.6164409613197145,43,0,0.28758242897275443,31152.384132462154,6,0,0,1,1,0
0.27795952134526714,48,0,0.6555444447751626,6334.039477007145,7,0,0,0,0,0
0.08818225720208483,45,0,0.0905841952782231,20729.88702335069,9,0,0,0,1,0
0.1479113355707888,50,0,0.12016784643864087,70214.64051882549,10,0,0,0,0,0
0.3981242372793667,34,1,0.6068473822313881,46445.15582498259,6,0,1,0,2,0
0.28438021253342083,42,0,0.1852106527007946,40970.13679513339,7,0,0,0,1,0
0.24386890425126986,38,1,0.21576300906490428,30151.22726867356,9,0,2,0,1,0
0.04884820480956947,26,0,0.4739245018530708,14670.175416365253,11,0,0,0,1,0
0.18429961243037582,42,1,1.0452681664451569,49256.94346144941,6,1,0,0,1,0
0.20007411327807353,69,0,0.33507501715197036,25164.00971028746,8,0,0,0,0,0
0.27426252697706865,59,0,0.1825188239518966,13959.085863645403,10,0,1,0,1,0
0.08075089812404623,41,1,0.15783710389309266,33918.05414905324,8,0,1,0,1,0
0.11119285633252458,61,0,0.5267426031254394,54604.12651450133,10,0,0,0,0,0
0.27472486949457914,51,0,0.17809824475189884,7010.7123691727065,11,1,3,0,0,0
0.6950097688220935,44,0,0.13496672006720734,21719.662122186382,6,0,1,0,1,0
0.13274025328996525,73,1,0.39698155645757655,49328.719863132275,6,0,2,0,1,0
0.3180995072025169,34,0,0.25798806030099625,65025.346408302314,6,0,2,0,2,0
0.27407762473278635,63,1,0.5455870714522921,11442.793793653947,6,0,0,0,3,0
0.09113201488900201,41,0,0.1423564065696474,24399.225091382355,5,1,0,0,2,0
0.10026170907405757,46,0,0.08453452894069993,67949.38070152969,6,0,2,0,1,0
0.4264889378132931,77,0,0.4018346762303823,11555.181753944558,12,0,3,1,2,0
